id	name	kegg_id	origin	weight
HMDB00562	Creatinine	C00791	Endogenous	113.058911861
HMDB00563	D-Phenyllactic acid	C05607	Endogenous	166.062994186
HMDB00564	PC(16:0/16:0)	C00157	Endogenous	733.562155053
HMDB00565	Galactonic acid	C00880	Endogenous	196.058302738
HMDB00567	Cinnamic acid	C10438	Endogenous	148.0524295
HMDB00568	D-Arabitol	C01904	Endogenous	152.068473494
HMDB00569	Deoxypyridinoline	NA	Endogenous	412.19579927
HMDB00570	Coproporphyrin III	C05770	Endogenous	654.268964212
HMDB00572	Desmosine	NA	Endogenous	526.287688281
HMDB00573	Elaidic acid	C00712	Endogenous	282.255880332
HMDB00575	DL-Homocystine	C01817	Endogenous	268.05514839
HMDB00576	Monoethyl malonic acid	NA	Endogenous	132.042258744
HMDB00577	5beta-Coprostanol	NA	Endogenous	388.370516158
HMDB00579	Deuteroporphyrin IX	NA	Endogenous	510.226705468
HMDB00580	Chondroitin sulfate	C00607	Endogenous	463.063189697
HMDB00582	3,5-Diiodothyronine	NA	Endogenous	524.893394749
HMDB00583	Docosanamide	NA	Endogenous	339.350115067
HMDB00585	Glucosylgalactosyl hydroxylysine	NA	Endogenous	486.206089184
HMDB00590	Glutarylglycine	NA	Endogenous	189.063722467
HMDB00592	Glucosamine 6-sulfate	C04132	Endogenous	259.036187087
HMDB00593	PC(18:1(9Z)/18:1(9Z))	C00157	Endogenous	785.593455181
HMDB00594	Glutamylphenylalanine	NA	Endogenous	294.121571696
HMDB00595	Hydrogen carbonate	C00288	Endogenous	60.992568898
HMDB00596	Glucosylsphingosine	C03108	Endogenous	461.335252863
HMDB00600	Galactosylhydroxylysine	C05547	Endogenous	324.153265754
HMDB00601	Coprocholic acid	NA	Endogenous	450.334524582
HMDB00603	cis-4-Decenedioic acid	NA	Endogenous	200.104859
HMDB00606	D-2-Hydroxyglutaric acid	C01087	Endogenous	148.037173366
HMDB00609	DL-Dopa	C00355	Endogenous	197.068807845
HMDB00610	CE(18:2(9Z,12Z))	C15441	Endogenous	648.584531676
HMDB00611	Coproporphyrin II	NA	Endogenous	654.268964212
HMDB00613	Erythronic acid	NA	Endogenous	136.037173366
HMDB00614	PS(16:0/16:0)	C02737	Endogenous	735.505034105
HMDB00617	2-Furoic acid	C01546	Endogenous	112.016043994
HMDB00618	D-Ribulose 5-phosphate	C00117	Endogenous	230.01915384
HMDB00619	Cholic acid	C00695	Endogenous	408.28757439
HMDB00620	Glutaconic acid	C02214	Endogenous	130.02660868
HMDB00621	D-Ribulose	C00309	Endogenous	150.05282343
HMDB00622	Ethylmalonic acid	NA	Endogenous	132.042258744
HMDB00623	Dodecanedioic acid	C02678	Endogenous	230.151809192
HMDB00624	D-Leucic acid	C03264	Endogenous	132.07864425
HMDB00625	Gluconic acid	C00257	Endogenous	196.058302738
HMDB00626	Deoxycholic acid	C04483	Endogenous	392.292659768
HMDB00628	Epitestosterone	NA	Endogenous	288.20893014
HMDB00629	Chondroitin	C00401	Endogenous	379.111460519
HMDB00630	Cytosine	C00380	Endogenous	111.043261797
HMDB00631	Deoxycholic acid glycine conjugate	C05464	Endogenous	449.314123491
HMDB00632	Dermatan	C00426	Endogenous	NA
HMDB00633	D-Biopterin	NA	Endogenous	237.086189243
HMDB00634	Citraconic acid	C02226	Endogenous	130.02660868
HMDB00635	Succinylacetone	NA	Endogenous	158.057908808
HMDB00637	Chenodeoxycholic acid glycine conjugate	C05466	Endogenous	449.314123491
HMDB00638	Dodecanoic acid	C02679	Endogenous	200.177630012
HMDB00639	Galactaric acid	C00879	Endogenous	210.037567296
HMDB00640	Levoglucosan	NA	Endogenous	162.05282343
HMDB00641	L-Glutamine	C00064	Endogenous	146.069142196
HMDB00642	Erythronilic acid	NA	Endogenous	118.062994186
HMDB00643	Coproporphyrin I	C05769	Endogenous	654.268964212
HMDB00644	Coproporphyrin IV	NA	Endogenous	654.268964212
HMDB00645	Galactose 1-phosphate	C00446	Endogenous	260.029718526
HMDB00646	L-Arabinose	C00259	Endogenous	150.05282343
HMDB00648	Galactosylsphingosine	C01747	Endogenous	461.335252863
HMDB00649	Clionasterol	C19654	Endogenous	414.386166222
HMDB00650	D-Alpha-aminobutyric acid	C02261	Endogenous	103.063328537
HMDB00651	Decanoylcarnitine	NA	Endogenous	315.240958549
HMDB00652	Chondroitin 4-sulfate	C00634	Endogenous	475.063189697
HMDB00653	Cholesterol sulfate	C18043	Endogenous	466.31168065
HMDB00655	Cholestane-3,7,12,25-tetrol	NA	Endogenous	436.355260024
HMDB00656	Cysteineglutathione disulfide	NA	Endogenous	426.08790508
HMDB00658	CE(16:1(9Z))	C02530	Endogenous	622.568881612
HMDB00659	Deoxycholic acid disulfate	NA	Endogenous	552.20628888
HMDB00660	D-Fructose	C02336	Endogenous	180.063388116
HMDB00661	Glutaric acid	C00489	Endogenous	132.042258744
HMDB00663	Glucaric acid	C00818	Endogenous	210.037567296
HMDB00664	Isohyodeoxycholic acid	NA	Endogenous	392.292659768
HMDB00665	Leucinic acid	NA	Endogenous	132.07864425
HMDB00666	Heptanoic acid	C17714	Endogenous	130.099379692
HMDB00667	L-Thyronine	NA	Endogenous	273.100107973
HMDB00668	Hematoporphyrin IX	NA	Endogenous	598.279134968
HMDB00669	Ortho-Hydroxyphenylacetic acid	C05852	Endogenous	152.047344122
HMDB00670	Homo-L-arginine	C01924	Endogenous	188.127325776
HMDB00671	Indolelactic acid	C02043	Endogenous	205.073893223
HMDB00672	Hexadecanedioic acid	C19615	Endogenous	286.214409448
HMDB00674	PA(16:0/16:0)	C00416	Endogenous	648.473005696
HMDB00676	L-Homocystine	C01817	Endogenous	268.05514839
HMDB00678	Isovalerylglycine	NA	Endogenous	159.089543287
HMDB00679	Homocitrulline	C02427	Endogenous	189.111341361
HMDB00682	Indoxyl sulfate	NA	Endogenous	213.009578407
HMDB00683	Harderoporphyrin	NA	Endogenous	608.263484904
HMDB00684	L-Kynurenine	C00328	Endogenous	208.08479226
HMDB00686	Isoursodeoxycholic acid	C17662	Endogenous	392.292659768
HMDB00688	Isovalerylcarnitine	NA	Endogenous	245.162708229
HMDB00689	Isocaproic acid	NA	Endogenous	116.083729628
HMDB00693	Heparan sulfate	C00925	Endogenous	636.992468873
HMDB00694	L-2-Hydroxyglutaric acid	C03196	Endogenous	148.037173366
HMDB00695	Ketoleucine	C00233	Endogenous	130.062994186
HMDB00697	Isocoproporphyrin	NA	Endogenous	654.268964212
HMDB00698	Lithocholic acid glycine conjugate	C15557	Endogenous	433.319208869
HMDB00699	1-Methylnicotinamide	C02918	Endogenous	137.07148792
HMDB00700	Hydroxypropionic acid	C01013	Endogenous	90.031694058
HMDB00701	Hexanoylglycine	NA	Endogenous	173.105193351
HMDB00703	Mandelic acid	C01984	Endogenous	152.047344122
HMDB00704	Isoxanthopterin	C03975	Endogenous	179.044324429
HMDB00705	Hexanoylcarnitine	NA	Endogenous	259.178358293
HMDB00707	4-Hydroxyphenylpyruvic acid	C01179	Endogenous	180.042258744
HMDB00708	Glycoursodeoxycholic acid	NA	Endogenous	449.314123491
HMDB00709	L-Cysteinylglycine disulfide	NA	Endogenous	297.045311985
HMDB00710	4-Hydroxybutyric acid	C00989	Endogenous	104.047344122
HMDB00711	Hydroxyoctanoic acid	NA	Endogenous	160.109944378
HMDB00712	Hexadecanedioic acid mono-L-carnitine ester	NA	Endogenous	429.309038113
HMDB00713	Isoallolithocholic acid	NA	Endogenous	376.297745146
HMDB00715	Kynurenic acid	C01717	Endogenous	189.042593095
HMDB00716	L-Pipecolic acid	C00408	Endogenous	129.078978601
HMDB00717	Isolithocholic acid	C17658	Endogenous	376.297745146
HMDB00718	Isovaleric acid	C08262	Endogenous	102.068079564
HMDB00719	L-Homoserine	C00263	Endogenous	119.058243159
HMDB00720	Levulinic acid	NA	Endogenous	116.047344122
HMDB00721	Glycylproline	NA	Endogenous	172.08479226
HMDB00722	Lithocholyltaurine	C02592	Endogenous	483.301844245
HMDB00725	4-Hydroxyproline	C01157	Endogenous	131.058243159
HMDB00726	Isovalerylglutamic acid	NA	Endogenous	231.110672659
HMDB00727	L-Threoneopterin	NA	Endogenous	253.081103865
HMDB00728	Hydroxypropionic porphyrin III	NA	Endogenous	786.238451944
HMDB00730	Isobutyrylglycine	NA	Endogenous	145.073893223
HMDB00731	Cysteine-S-sulfate	C05824	Endogenous	200.976563719
HMDB00732	Hydroxykynurenine	C02794	Endogenous	224.079706882
HMDB00733	Hyodeoxycholic acid	NA	Endogenous	392.292659768
HMDB00734	Indoleacrylic acid	NA	Endogenous	187.063328537
HMDB00735	Hydroxyphenylacetylglycine	C05596	Endogenous	209.068807845
HMDB00736	Isobutyryl-L-carnitine	NA	Endogenous	231.147058165
HMDB00737	Heptacarboxylporphyrin I	NA	Endogenous	786.238451944
HMDB00738	Indole	C00463	Endogenous	117.057849229
HMDB00739	Isodesmosine	NA	Endogenous	526.287688281
HMDB00743	Hexacarboxylporphyrin I	NA	Endogenous	742.2486227
HMDB00744	Malic acid	C00711	Endogenous	134.021523302
HMDB00745	Homocarnosine	C00884	Endogenous	240.122240398
HMDB00746	Hydroxyisocaproic acid	NA	Endogenous	132.07864425
HMDB00747	Isovalerylalanine	NA	Endogenous	173.105193351
HMDB00748	L-3-Phenyllactic acid	C05607	Endogenous	166.062994186
HMDB00749	Mesaconic acid	C01732	Endogenous	130.02660868
HMDB00750	3-Hydroxymandelic acid	NA	Endogenous	168.042258744
HMDB00751	L-Threo-2-pentulose	C00312	Endogenous	150.05282343
HMDB00752	Methylglutaric acid	NA	Endogenous	146.057908808
HMDB00753	3-Hexanone	NA	Endogenous	100.088815006
HMDB00754	3-Hydroxyisovaleric acid	NA	Endogenous	118.062994186
HMDB00755	Hydroxyphenyllactic acid	C03672	Endogenous	182.057908808
HMDB00756	L-Hexanoylcarnitine	NA	Endogenous	259.178358293
HMDB00759	Glycyl-L-leucine	C02155	Endogenous	188.116092388
HMDB00760	Hyocholic acid	NA	Endogenous	408.28757439
HMDB00761	Lithocholic acid	C03990	Endogenous	376.297745146
HMDB00763	5-Hydroxyindoleacetic acid	C05635	Endogenous	191.058243159
HMDB00765	Mannitol	C00392	Endogenous	182.07903818
HMDB00766	N-Acetyl-L-alanine	NA	Endogenous	131.058243159
HMDB00767	Pseudouridine	C02067	Endogenous	244.069536126
HMDB00768	N-Acetyl-9-O-lactoylneuraminic acid	NA	Endogenous	381.127110583
HMDB00770	N-Glycoloylganglioside GM2	C01808	Endogenous	743.627518701
HMDB00772	Nonadecanoic acid	C16535	Endogenous	298.28718046
HMDB00773	N-Acetyl-a-neuraminic acid	C19909	Endogenous	309.105981211
HMDB00779	Phenyllactic acid	C01479	Endogenous	166.062994186
HMDB00780	Porphinehexacarboxylic acid	NA	Endogenous	742.2486227
HMDB00781	N-Acetylgalactosamine 4-sulphate	C16265	Endogenous	301.046751773
HMDB00782	Octadecanedioic acid	NA	Endogenous	314.245709576
HMDB00783	Propionylglycine	NA	Endogenous	131.058243159
HMDB00784	Azelaic acid	C08261	Endogenous	188.104859
HMDB00785	N-Acetyl-7-O-acetylneuraminic acid	C04016	Endogenous	351.116545897
HMDB00787	Sapropterin	C00272	Endogenous	241.117489371
HMDB00788	Orotidine	C01103	Endogenous	288.05936537
HMDB00789	Pentacarboxylporphyrin I	NA	Endogenous	698.258793456
HMDB00790	N-Palmitoylsphingosine	NA	Endogenous	537.512095015
HMDB00791	L-Octanoylcarnitine	C02838	Endogenous	287.209658421
HMDB00792	Sebacic acid	C08277	Endogenous	202.120509064
HMDB00793	Monoiodothyronine	NA	Endogenous	398.996751361
HMDB00794	N-Acetyl-9-O-acetylneuraminic acid	NA	Endogenous	351.116545897
HMDB00795	Pristanic acid	NA	Endogenous	298.28718046
HMDB00796	N-Acetyl-4-O-acetylneuraminic acid	C04015	Endogenous	351.116545897
HMDB00797	SAICAR	C04823	Endogenous	454.073708604
HMDB00798	Oenanthic ether	NA	Endogenous	158.13067982
HMDB00801	Phytanic acid	C01607	Endogenous	312.302830524
HMDB00802	Pterin	C00715	Endogenous	163.049409807
HMDB00803	Beta-N-Acetylglucosamine	C03878	Endogenous	221.089937217
HMDB00805	Pyrrolidonecarboxylic acid	C02237	Endogenous	129.042593095
HMDB00806	Myristic acid	C06424	Endogenous	228.20893014
HMDB00807	3-Phosphoglyceric acid	C00597	Endogenous	185.99293909
HMDB00808	N-Butyrylglycine	NA	Endogenous	145.073893223
HMDB00809	N-Glycoloylganglioside GM1	C01808	Endogenous	1585.944340123
HMDB00810	Dimethylprotoporphyrin IX dimethyl ester	NA	Endogenous	590.289305724
HMDB00811	Murocholic acid	C15515	Endogenous	392.292659768
HMDB00812	N-Acetyl-L-aspartic acid	C01042	Endogenous	175.048072403
HMDB00814	N-Acetylglucosamine 6-sulfate	C04132	Endogenous	301.046751773
HMDB00815	Pseudouroporphyrin	NA	Endogenous	786.238451944
HMDB00816	Phosphoglycolic acid	C00988	Endogenous	155.982374404
HMDB00817	Orinapterin	NA	Endogenous	237.086189243
HMDB00819	Normetanephrine	C05589	Endogenous	183.089543287
HMDB00820	Propyl alcohol	C05979	Endogenous	60.057514878
HMDB00821	Phenylacetylglycine	C05598	Endogenous	193.073893223
HMDB00822	p-Hydroxymandelic acid	C11527	Endogenous	168.042258744
HMDB00824	Propionylcarnitine	C03017	Endogenous	217.131408101
HMDB00825	3'-Sialyllactose	NA	Endogenous	633.211628071
HMDB00826	Pentadecanoic acid	C16537	Endogenous	242.224580204
HMDB00827	Stearic acid	C01530	Endogenous	284.271530396
HMDB00828	Ureidosuccinic acid	C00438	Endogenous	176.043321376
HMDB00829	N-Stearoylsphingosine	NA	Endogenous	565.543395143
HMDB00830	Neuraminic acid	C06469	Endogenous	267.095416525
HMDB00831	N-Lignoceroylsphingosine	NA	Endogenous	649.637295527
HMDB00832	Capryloylglycine	NA	Endogenous	201.136493479
HMDB00833	N-Glycolylneuraminic acid	C03410	Endogenous	325.100895833
HMDB00839	Pentaporphyrin I	C09541	Endogenous	310.121846468
HMDB00840	Salicyluric acid	C07588	Endogenous	195.053157781
HMDB00841	N-Acetylgalactosamine 6-sulfate	NA	Endogenous	301.046751773
HMDB00842	Quinaldic acid	C06325	Endogenous	173.047678473
HMDB00843	N-Acetylgalactosamine 4,6-disulfate	NA	Endogenous	381.003566329
HMDB00845	Neopterin	C05926	Endogenous	253.081103865
HMDB00847	Pelargonic acid	C01601	Endogenous	158.13067982
HMDB00848	Stearoylcarnitine	NA	Endogenous	427.366159061
HMDB00849	Rhamnose	C00507	Endogenous	164.068473494
HMDB00851	Pyridinoline	NA	Endogenous	428.190713892
HMDB00853	N-Acetyl-b-D-galactosamine	C05021	Endogenous	221.089937217
HMDB00854	Formiminoglutamic acid	C00439	Endogenous	174.064056818
HMDB00855	Nicotinamide riboside	C03150	Endogenous	255.0980966
HMDB00856	N-a-Acetylcitrulline	C15532	Endogenous	217.106255983
HMDB00857	Pimelic acid	C02656	Endogenous	160.073558872
HMDB00858	Monomethyl glutaric acid	NA	Endogenous	146.057908808
HMDB00859	Methylhippuric acid	NA	Endogenous	193.073893223
HMDB00860	Phenylpropionylglycine	NA	Endogenous	207.089543287
HMDB00863	Isopropyl alcohol	C01845	Endogenous	60.057514878
HMDB00865	Muricholic acid	NA	Endogenous	408.28757439
HMDB00866	N-Acetyl-L-tyrosine	C01657	Endogenous	223.084457909
HMDB00867	Ribonic acid	C01685	Endogenous	166.047738052
HMDB00868	Xylulose 5-phosphate	C00231	Endogenous	230.01915384
HMDB00869	Uroporphyrin II	NA	Endogenous	942.3534817
HMDB00870	Histamine	C00388	Endogenous	111.079647303
HMDB00871	5alpha-Cholestanone	C03238	Endogenous	386.354866094
HMDB00872	Tetradecanedioic acid	C11002	Endogenous	258.18310932
HMDB00873	4-Methylcatechol	C06730	Endogenous	124.0524295
HMDB00874	Tauroursodeoxycholic acid	NA	Endogenous	499.296758867
HMDB00875	Trigonelline	C01004	Endogenous	137.047678473
HMDB00877	Umanopterin	NA	Endogenous	253.081103865
HMDB00878	Ergosterol	C01694	Endogenous	396.33921603
HMDB00879	Tetrahydrodeoxycorticosterone	C13713	Endogenous	334.250794954
HMDB00881	Xanthurenic acid	C02470	Endogenous	205.037507717
HMDB00884	Ribothymidine	NA	Endogenous	258.08518619
HMDB00885	CE(16:0)	C11251	Endogenous	624.584531676
HMDB00887	Hemin	C06767	Endogenous	651.146150372
HMDB00888	Undecanedioic acid	NA	Endogenous	216.136159128
HMDB00889	Tauroursocholic acid	NA	Endogenous	515.291673489
HMDB00890	Uroporphyrin IV	NA	Endogenous	830.228281188
HMDB00892	Valeric acid	C00803	Endogenous	102.068079564
HMDB00893	Suberic acid	C08278	Endogenous	174.089208936
HMDB00894	Vinylacetylglycine	NA	Endogenous	143.058243159
HMDB00895	Acetylcholine	C01996	Endogenous	146.118103761
HMDB00896	Taurodeoxycholic acid	C05463	Endogenous	499.296758867
HMDB00897	7-Methylguanine	C02242	Endogenous	165.065059871
HMDB00898	1-Methylhistamine	C05127	Endogenous	125.095297367
HMDB00899	Androstanedione	C00674	Endogenous	288.20893014
HMDB00902	NAD	C00003	Endogenous	664.116946663
HMDB00903	Tetrahydrocortisone	NA	Endogenous	364.224974134
HMDB00904	Citrulline	C00327	Endogenous	175.095691297
HMDB00905	Deoxyadenosine monophosphate	C00360	Endogenous	331.068169717
HMDB00907	Sulfolithocholic acid	NA	Endogenous	456.254559702
HMDB00908	5alpha-Cholestanol	NA	Endogenous	388.370516158
HMDB00909	trans-4-Hydroxycyclohexylacetic acid	NA	Endogenous	158.094294314
HMDB00910	Tridecanoic acid	C17076	Endogenous	214.193280076
HMDB00912	Succinyladenosine	NA	Endogenous	383.107712545
HMDB00913	Vanillactic acid	NA	Endogenous	212.068473494
HMDB00916	Uroporphyrin III	C02469	Endogenous	830.228281188
HMDB00917	Ursocholic acid	C17644	Endogenous	408.28757439
HMDB00918	CE(18:1(9Z))	C14641	Endogenous	650.60018174
HMDB00920	11a-Hydroxyprogesterone	C03747	Endogenous	330.219494826
HMDB00921	Cholestenone	C00599	Endogenous	384.33921603
HMDB00922	Taurallocholic acid	NA	Endogenous	515.291673489
HMDB00927	Valerylglycine	NA	Endogenous	159.089543287
HMDB00930	trans-Cinnamic acid	C00423	Endogenous	148.0524295
HMDB00932	Tauro-b-muricholic acid	NA	Endogenous	515.291673489
HMDB00933	Traumatic acid	C16308	Endogenous	228.136159128
HMDB00934	Uridine diphosphate acetylgalactosamine 4-sulfate	C04426	Endogenous	687.038384033
HMDB00935	Uridine diphosphate glucuronic acid	C00167	Endogenous	580.034284934
HMDB00936	Uroporphyrin I	C05767	Endogenous	830.228281188
HMDB00940	Threonolactone	NA	Endogenous	118.02660868
HMDB00941	Cholest-5-ene	C05416	Endogenous	370.359951472
HMDB00942	Tetrahydroneopterin	NA	Endogenous	257.112403993
HMDB00943	Threonic acid	C01620	Endogenous	136.037173366
HMDB00944	Behenic acid	C08281	Endogenous	340.334130652
HMDB00947	Undecanoic acid	C17715	Endogenous	186.161979948
HMDB00949	Tetrahydrocortisol	C05472	Endogenous	366.240624198
HMDB00950	Cer(d18:1/23:0)	NA	Endogenous	635.621645463
HMDB00951	Taurochenodesoxycholic acid	C05465	Endogenous	499.296758867
HMDB00953	Suberylglycine	NA	Endogenous	231.110672659
HMDB00957	Pyrocatechol	C00090	Endogenous	110.036779436
HMDB00958	trans-Aconitic acid	C02341	Endogenous	174.016437924
HMDB00959	Tiglylglycine	NA	Endogenous	157.073893223
HMDB00960	dGDP	C00361	Endogenous	427.029414749
HMDB00961	Farnesyl pyrophosphate	C00448	Endogenous	382.131026274
HMDB00962	Lipoamide	C00248	Endogenous	205.059505487
HMDB00963	5-Methylthioribose 1-phosphate	C04188	Endogenous	260.011959972
HMDB00965	Hypotaurine	C00519	Endogenous	109.019749163
HMDB00968	1D-Myo-inositol 1,4-bisphosphate	C01220	Endogenous	339.996048936
HMDB00969	1,25-Dihydroxyvitamin D3-26,23-lactone	NA	Endogenous	444.28757439
HMDB00972	10-Formyltetrahydrofolate	C00234	Endogenous	473.165896125
HMDB00973	Hydrogen phosphate	C01293	Endogenous	95.961245032
HMDB00975	Trehalose	C01083	Endogenous	342.116211546
HMDB00977	3-Hexaprenyl-4-hydroxy-5-methoxybenzoic acid	C05313	Endogenous	576.41786028
HMDB00978	4-(2-Aminophenyl)-2,4-dioxobutanoic acid	C01252	Endogenous	207.053157781
HMDB00980	Dihydroneopterin triphosphate	C04895	Endogenous	494.995745159
HMDB00981	4a-Methyl-5a-cholesta-8,24-dien-3-one	NA	Endogenous	396.33921603
HMDB00982	5-Methylcytidine	NA	Endogenous	257.101170605
HMDB00985	Dihydrolipoamide	C00579	Endogenous	207.075155551
HMDB00988	S-Adenosylmethioninamine	C01137	Endogenous	355.155234322
HMDB00991	DL-2-Aminooctanoic acid	NA	Endogenous	159.125928793
HMDB00992	3-Succinoylpyridine	C19569	Endogenous	179.058243159
HMDB00994	Dolichyl phosphate D-mannose	C03862	Endogenous	260.029718526
HMDB00995	16-Dehydroprogesterone	C03207	Endogenous	312.20893014
HMDB00996	3-Sulfinoalanine	C00606	Endogenous	153.009578407
HMDB00998	dCTP	C00458	Endogenous	466.989597149
HMDB00999	Phosphoribosylformylglycineamidine	C04640	Endogenous	313.067501015
HMDB01000	dUDP	C01346	Endogenous	388.007282324
HMDB01003	Adenosine phosphosulfate	C00224	Endogenous	427.019898895
HMDB01004	Oxoamide	NA	Endogenous	192.089877638
HMDB01005	(S)-Ureidoglycolic acid	C00603	Endogenous	134.03275669
HMDB01007	3-Pyridinebutanoic acid	NA	Endogenous	165.078978601
HMDB01008	Biliverdin	C00500	Endogenous	582.24783484
HMDB01011	Methacrylyl-CoA	C03460	Endogenous	835.141423115
HMDB01014	4-Imidazolone-5-propionic acid	C03680	Endogenous	156.053492132
HMDB01015	N-Formyl-L-methionine	C03145	Endogenous	177.045963913
HMDB01016	D-4'-Phosphopantothenate	C03492	Endogenous	299.077003069
HMDB01018	UDP-D-Xylose	C00190	Endogenous	536.04445569
HMDB01020	N,N-Dimethylaniline	C02846	Endogenous	121.089149357
HMDB01021	Malyl-CoA	C04348	Endogenous	883.126166981
HMDB01022	Succinyl-CoA	C00091	Endogenous	867.131252359
HMDB01023	4,4-Dimethylcholesta-8,14,24-trienol	C11455	Endogenous	410.354866094
HMDB01024	Phosphohydroxypyruvic acid	C03232	Endogenous	183.977289026
HMDB01028	25-Azacholesterol	NA	Endogenous	387.350115067
HMDB01030	3'-Ketolactose	C05403	Endogenous	340.100561482
HMDB01031	Deoxyribose 5-phosphate	C00673	Endogenous	214.024239218
HMDB01033	Hydrogen sulfite	C11481	Endogenous	80.964639588
HMDB01035	Angiotensin II	C02135	Endogenous	1045.534514801
HMDB01036	Angiotensin III	C15848	Endogenous	930.50757177
HMDB01038	Angiotensin IV	C15849	Endogenous	774.406460744
HMDB01039	Hydroxide	C01328	Endogenous	17.002739654
HMDB01041	2-Methylbutyryl-CoA	C01033	Endogenous	851.172723243
HMDB01043	Arachidonic acid	C00219	Endogenous	304.240230268
HMDB01044	2'-Deoxyguanosine 5'-monophosphate	C00362	Endogenous	347.063084339
HMDB01045	Enkephalin L	NA	Endogenous	555.269298563
HMDB01047	D-Fructose 2,6-bisphosphate	C00665	Endogenous	339.996048936
HMDB01049	Gamma-Glutamylcysteine	C00669	Endogenous	250.062342258
HMDB01050	Hypochlorite	.	Endogenous	50.963767329
HMDB01051	Glyceraldehyde	C02154	Endogenous	90.031694058
HMDB01052	(S)-3-Hydroxyisobutyryl-CoA	C06000	Endogenous	853.151987801
HMDB01054	Dolichyl b-D-glucosyl phosphate	C01246	Endogenous	466.233169358
HMDB01056	Dihydrofolic acid	C00415	Endogenous	443.155331439
HMDB01057	3-Methylglutaconyl-CoA	C03231	Endogenous	893.146902423
HMDB01058	Fructose 1,6-bisphosphate	C00354	Endogenous	339.996048936
HMDB01059	Inositol 1,3,4,5-tetraphosphate	C01272	Endogenous	499.928709756
HMDB01060	Ubiquinol 8	NA	Endogenous	730.590010984
HMDB01061	Iodate	NA	Endogenous	174.889212286
HMDB01062	N-Acetyl-D-Glucosamine 6-Phosphate	C00357	Endogenous	301.056267627
HMDB01063	3-Hexaprenyl-4,5-Dihydroxybenzoic acid	C05200	Endogenous	562.402210216
